회사명,거래소코드,회계년도,[제조]이자보상배율(이자비용)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]   이자비용(IFRS),[제조]이자보상배율(이자비용)(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]   이자비용(IFRS연결)
(주)모두투어네트워크,080160,2014/12,999999999,21133013,0,23.57,16613040,704725
(주)모두투어네트워크,080160,2015/12,999999999,22320911,0,37.05,16456722,444182
(주)모두투어네트워크,080160,2016/12,999999999,25498057,0,46.2,20129902,435731
(주)모두투어네트워크,080160,2017/12,999999999,32921586,0,66.09,32123894,486052
(주)모두투어네트워크,080160,2018/12,999999999,21245038,0,11.92,16610715,1393756
(주)모두투어네트워크,080160,2019/12,59.39,5348422,90049,0.86,3198026,3700167
(주)모두투어네트워크,080160,2020/12,-107.63,-11235120,104391,-5.2,-21199919,4079004
(주)모린스,110310,2010/12,6.14,1778424,289813,,,
(주)모린스,110310,2011/12,-15.43,-20028534,1297709,,,
(주)모린스,110310,2012/12,-8.47,-18103785,2136898,,,
(주)모린스,110310,2013/12,999999999,-22495899,0,999999999,-22495899,0
(주)모베이스,101330,2010/12,5.29,4153828,784692,2.08,2087381,1001878
(주)모베이스,101330,2011/12,1.55,1462184,944761,4.54,6421352,1414368
(주)모베이스,101330,2012/12,6.4,5002774,781361,16.34,21079821,1290385
(주)모베이스,101330,2013/12,18.62,12036698,646503,31.3,31943689,1020463
(주)모베이스,101330,2014/12,41.67,18940836,454580,68.2,42395680,621672
(주)모베이스,101330,2015/12,1992.95,7535174,3781,3248.72,20056725,6174
(주)모베이스,101330,2016/12,5140.42,5934563,1154,303.3,33658828,110975
(주)모베이스,101330,2017/12,999999999,9038560,0,65.08,23402084,359579
(주)모베이스,101330,2018/12,36.22,8568644,236550,49.33,23060415,467443
(주)모베이스,101330,2019/12,22.36,9869093,441332,6.15,31961813,5201251
(주)모베이스,101330,2020/12,7.45,6735370,904174,0.59,7058669,11896643
(주)모베이스전자,012860,2010/12,0.58,2406631,4153405,4.36,19487926,4470351
(주)모베이스전자,012860,2011/12,0.59,2634843,4430945,5.89,25284659,4295280
(주)모베이스전자,012860,2012/12,-2.01,-10971722,5448191,1.58,11859482,7497271
(주)모베이스전자,012860,2013/12,-0.28,-1238268,4457522,4.58,32165962,7015609
(주)모베이스전자,012860,2014/12,0.29,1240722,4252333,6.09,38053035,6249735
(주)모베이스전자,012860,2015/12,0.43,1584945,3722757,4.87,25379019,5210284
(주)모베이스전자,012860,2016/12,1.14,5299949,4650574,2.41,16216985,6721333
(주)모베이스전자,012860,2017/12,-0.92,-6457855,7012017,-1.6,-14264784,8943314
(주)모베이스전자,012860,2018/12,0.49,4373135,8966280,0.15,1669564,10774780
(주)모베이스전자,012860,2019/12,0.62,6933172,11174949,0.82,10866621,13272290
(주)모베이스전자,012860,2020/12,-0.98,-7542479,7693069,-0.06,-605126,9435168
(주)모비데이즈,363260,2020/12,,,,,,
(주)모비릭스,348030,2016/12,,,,,,
(주)모비릭스,348030,2017/12,,,,,,
(주)모비릭스,348030,2018/12,16.29,8069809,495360,,,
(주)모비릭스,348030,2019/12,1258.08,7435235,5910,,,
(주)모비릭스,348030,2020/12,1437.88,10259249,7135,,,
(주)모비스,250060,2016/12,,,,,,
(주)모비스,250060,2017/12,-86.58,-1645402,19004,,,
(주)모비스,250060,2018/12,-25.58,-1377595,53853,-27.35,-1473148,53853
(주)모비스,250060,2019/12,-23.59,-1502895,63713,-19.87,-1726109,86850
(주)모비스,250060,2020/12,-24.81,-2723943,109801,-3.04,-393202,129244
(주)모아데이타,288980,2018/12,,,,,,
(주)모아데이타,288980,2019/12,,,,,,
(주)모아데이타,288980,2020/12,4.99,3085425,618941,,,
(주)모코엠시스,333050,2019/12,,,,,,
(주)모코엠시스,333050,2020/12,,,,,,
(주)모헨즈,006920,2010/12,9.18,518382,56459,2.72,1929578,710135
(주)모헨즈,006920,2011/12,4.21,434136,103173,2.16,1775464,822069
(주)모헨즈,006920,2012/12,13.61,275491,20240,3.66,2437052,665962
(주)모헨즈,006920,2013/12,12.59,920334,73100,6.5,3802691,585198
(주)모헨즈,006920,2014/12,43.35,895839,20666,10.47,4924866,470438
(주)모헨즈,006920,2015/12,51.91,555579,10702,15.01,4478756,298328
(주)모헨즈,006920,2016/12,429.27,492374,1147,15.76,3718944,236045
(주)모헨즈,006920,2017/12,2851.38,151123,53,12.03,2687904,223455
(주)모헨즈,006920,2018/12,826.84,147178,178,20.42,1672574,81910
(주)모헨즈,006920,2019/12,47.43,672184,14171,17.16,735328,42859
(주)모헨즈,006920,2020/12,4.67,62744,13446,7.47,466957,62530
(주)무궁화인포메이션테크놀로지,038340,2010/12,8.55,12400254,1450941,8.33,12146563,1457313
(주)무궁화인포메이션테크놀로지,038340,2011/12,0.12,187630,1559192,-0.38,-595762,1566372
(주)무궁화인포메이션테크놀로지,038340,2012/12,-0.69,-1208675,1747237,-0.64,-1132687,1758838
(주)무궁화인포메이션테크놀로지,038340,2013/12,-0.88,-3556468,4048145,-0.74,-3410870,4590382
(주)무궁화인포메이션테크놀로지,038340,2014/12,-2.38,-2252157,945465,-3.13,-3105956,991285
(주)무궁화인포메이션테크놀로지,038340,2015/12,-25.59,-3027734,118320,-23.81,-3706630,155690
(주)무궁화인포메이션테크놀로지,038340,2016/12,0.53,507632,965450,0.35,353876,1008180
(주)무궁화인포메이션테크놀로지,038340,2017/12,-0.28,-162552,589807,-0.22,-137790,616389
(주)무궁화인포메이션테크놀로지,038340,2018/12,0.67,238383,358016,0.74,288581,387499
(주)무궁화인포메이션테크놀로지,038340,2019/12,-7.97,-4109635,515562,-8.54,-4646831,544390
(주)무궁화인포메이션테크놀로지,038340,2020/12,-3.84,-12279807,3196203,-4.14,-13235261,3197886
(주)미래SCI,028040,2010/12,0.77,2110107,2734694,0.77,2092321,2734694
(주)미래SCI,028040,2011/12,-2.34,-4255595,1816446,-2.31,-4197767,1816446
(주)미래SCI,028040,2012/12,-3.59,-6641338,1848572,-3.69,-6824614,1848572
(주)미래SCI,028040,2013/12,-3.26,-5488584,1682934,-3.28,-5524617,1682934
(주)미래SCI,028040,2014/12,-3.18,-5053422,1591522,-3.12,-4960549,1591522
(주)미래SCI,028040,2015/12,0.38,513324,1357353,0.37,508928,1357353
(주)미래SCI,028040,2016/12,1.86,2030587,1093096,1.86,2030587,1093096
(주)미래SCI,028040,2017/12,-2.13,-3962567,1857714,-2.2,-4284786,1945457
(주)미래SCI,028040,2018/12,-1.32,-3394187,2570162,-1.59,-4266505,2677659
(주)미래SCI,028040,2019/12,-1.64,-5016986,3066392,-1.83,-5963843,3252577
(주)미래생명자원,218150,2015/12,,,,,,
(주)미래생명자원,218150,2016/12,,,,,,
(주)미래생명자원,218150,2017/12,135.75,1830978,13488,21.9,1516210,69222
(주)미래생명자원,218150,2018/12,10.67,1869972,175179,7.44,1981143,266129
(주)미래생명자원,218150,2019/12,7.79,1351021,173424,4.69,1464908,312022
(주)미래생명자원,218150,2020/12,11.17,1378252,123437,6.01,1415471,235435
(주)미래자원엠엘,233190,2010/12,,,,,,
(주)미래자원엠엘,233190,2011/12,,,,,,
(주)미래자원엠엘,233190,2012/12,,,,,,
(주)미래자원엠엘,233190,2013/12,,,,,,
(주)미래자원엠엘,233190,2014/12,,,,,,
(주)미래자원엠엘,233190,2015/12,,,,,,
(주)미래자원엠엘,233190,2016/12,326.79,2575395,7881,53.33,2568646,48166
(주)미래컴퍼니,049950,2010/12,6.6,4046089,613372,3.34,2258296,676966
(주)미래컴퍼니,049950,2011/12,17.03,13280107,779883,14.44,12096411,837810
(주)미래컴퍼니,049950,2012/12,13.5,16351493,1210962,12.43,15660948,1259838
(주)미래컴퍼니,049950,2013/12,-5.19,-2639969,509027,-5.07,-2746315,541311
(주)미래컴퍼니,049950,2014/12,-33.26,-7380582,221929,-26.93,-6557217,243481
(주)미래컴퍼니,049950,2015/12,12.36,2898749,234464,13.8,3398393,246214
(주)미래컴퍼니,049950,2016/12,29.3,5154519,175909,31.87,5708178,179095
(주)미래컴퍼니,049950,2017/12,197.73,36552655,184862,201.42,37237849,184880
(주)미래컴퍼니,049950,2018/12,120.58,25455286,211101,124.42,26268472,211134
(주)미래컴퍼니,049950,2019/12,26.63,3445096,129360,26.72,3657082,136873
(주)미래컴퍼니,049950,2020/12,-95.24,-18175292,190830,-95.65,-17968538,187855
(주)미래테크놀로지,213090,2014/12,,4658987,0,,,
(주)미래테크놀로지,213090,2015/12,999999999,5178315,0,,,
(주)미래테크놀로지,213090,2016/12,999999999,4272928,0,,,
(주)미래테크놀로지,213090,2017/12,999999999,4608538,0,999999999,4608538,0
(주)미래테크놀로지,213090,2018/12,999999999,5760019,0,559.34,4233636,7569
(주)미래테크놀로지,213090,2019/12,229.44,3312200,14436,41.34,3675331,88898
(주)미래테크놀로지,213090,2020/12,291.71,3426972,11748,10.31,1043030,101168
(주)미성포리테크,094700,2010/12,-5.87,-22716876,3869842,999999999,-23246042,0
(주)미성포리테크,094700,2011/12,-6.07,-24750292,4076749,999999999,-22551005,0
(주)미애부,225850,2010/12,,,,,,
(주)미애부,225850,2011/12,,,,,,
(주)미애부,225850,2012/12,,,,,,
(주)미애부,225850,2013/12,,,,,,
(주)미애부,225850,2014/12,,,,,,
(주)미애부,225850,2015/12,,,,,,
(주)미애부,225850,2016/12,,,,,,
(주)미애부,225850,2017/12,,,,,,
(주)미애부,225850,2018/12,,,,,,
(주)미애부,225850,2019/12,,,,,,
(주)미애부,225850,2020/12,,,,,,
(주)미코,059090,2010/12,4.83,12090155,2501620,3.57,18226285,5109783
(주)미코,059090,2011/12,1.29,3579212,2779017,0.95,4659888,4919772
(주)미코,059090,2012/12,0.95,3148373,3303866,1.96,10441038,5329940
(주)미코,059090,2013/12,-2.36,-8375848,3553975,-2.49,-14064204,5642894
(주)미코,059090,2014/12,0.22,587809,2612912,0.9,5300294,5900703
(주)미코,059090,2015/12,1.08,1666475,1541352,2.67,11535736,4313676
(주)미코,059090,2016/12,1.16,1317229,1137385,5.03,18637404,3703071
(주)미코,059090,2017/12,7.13,6312767,885097,13.12,29109559,2219551
(주)미코,059090,2018/12,4.28,4621448,1080539,10.29,45362716,4406549
(주)미코,059090,2019/12,2.12,2952653,1391621,5.6,38238425,6824820
(주)미코,059090,2020/12,-0.6,-761131,1258301,5.91,43325597,7335563
(주)미코바이오메드,214610,2013/12,,,,,,
(주)미코바이오메드,214610,2014/12,-5.15,-2516269,489013,,,
(주)미코바이오메드,214610,2015/12,-9.17,-3393405,370210,,,
(주)미코바이오메드,214610,2016/12,-49.53,-5100975,102983,,,
(주)미코바이오메드,214610,2017/12,-21.29,-4430167,208051,,,
(주)미코바이오메드,214610,2018/12,-12.35,-7207319,583500,-13.03,-7664769,588145
(주)미코바이오메드,214610,2019/12,-12.06,-11492000,952630,-11.71,-11656957,995244
(주)미코바이오메드,214610,2020/12,5.3,3560761,672121,5.01,3476148,694205
(주)미투온,201490,2012/12,,,,,,
(주)미투온,201490,2013/12,,,,,,
(주)미투온,201490,2016/12,1439.08,1476492,1026,2957.62,3034513,1026
(주)미투온,201490,2017/12,-1.81,-434206,239734,11.43,2916012,255225
(주)미투온,201490,2018/12,0.3,522883,1765092,16.6,29485704,1776287
(주)미투온,201490,2019/12,0.7,1370961,1945738,17.81,40455051,2271435
(주)미투온,201490,2020/12,0.44,966875,2200289,17.67,44593314,2523359
(주)바른손,018700,2010/03,-3.75,-2769599,737949,,,
(주)바른손,018700,2011/03,-1.25,-949084,759494,-1.35,-1121034,827626
(주)바른손,018700,2012/03,-7.14,-9170860,1284277,-8.54,-12133396,1421075
(주)바른손,018700,2013/03,-6.7,-9057724,1351754,-8.53,-12916617,1514141
(주)바른손,018700,2014/03,-5.08,-8138658,1601804,-4.95,-8748546,1767423
(주)바른손,018700,2015/03,-10.91,-7813134,715852,-14.69,-10330458,703186
(주)바른손,018700,2016/03,1.58,450839,285345,-5.64,-1791807,317586
(주)바른손,018700,2017/03,-3.87,-604656,156184,-12.43,-2308306,185776
(주)바른손,018700,2018/03,-33.27,-2019640,60709,-19.33,-2863868,148153
(주)바른손,018700,2019/03,-24.59,-3320440,135059,-24.08,-7176269,298000
(주)바른손,018700,2020/03,-8.7,-1918485,220457,-11.03,-2679120,242950
(주)바른손이앤에이,035620,2010/12,7.91,2993538,378631,9.23,2581218,279803
(주)바른손이앤에이,035620,2011/12,9.13,2265253,248058,7.6,2321801,305522
(주)바른손이앤에이,035620,2012/12,-4.86,-1215751,250148,-3.84,-2693148,701199
(주)바른손이앤에이,035620,2013/12,-21.72,-4200348,193388,-24.82,-5705066,229838
(주)바른손이앤에이,035620,2014/12,-8.99,-5619661,625259,-9.87,-6845532,693721
(주)바른손이앤에이,035620,2015/12,2.92,712705,243806,8.01,3802762,474716
(주)바른손이앤에이,035620,2016/12,7.46,7833291,1049795,10.8,14976131,1386394
(주)바른손이앤에이,035620,2017/12,1.66,5819321,3502899,-0.32,-1266548,3946548
(주)바른손이앤에이,035620,2018/12,-5.25,-6253210,1191282,-14.64,-22979774,1569138
(주)바른손이앤에이,035620,2019/12,-4.15,-5401484,1303061,-11.05,-17734441,1604313
(주)바른손이앤에이,035620,2020/12,-2.44,-1661326,681595,-2.24,-2396482,1070013
(주)바이넥스,053030,2010/12,-0.69,-1818216,2639338,,,
(주)바이넥스,053030,2011/12,3.67,4251646,1160029,3.53,4093872,1160028
(주)바이넥스,053030,2012/12,-0.05,-105759,2070565,0.07,196240,2725631
(주)바이넥스,053030,2013/12,-4.81,-6458036,1342266,-3.9,-6001626,1539020
(주)바이넥스,053030,2014/12,2.71,1767947,653563,,,
(주)바이넥스,053030,2015/12,2.52,3073931,1218525,,,
(주)바이넥스,053030,2016/12,-1.08,-1986925,1846988,-0.99,-1835926,1859333
(주)바이넥스,053030,2017/12,-3.9,-7547184,1933722,-3.9,-7547184,1933722
(주)바이넥스,053030,2018/12,3.69,7533717,2044323,3.37,6879448,2044323
(주)바이넥스,053030,2019/12,5.71,11974318,2097524,5.37,11276389,2098225
(주)바이넥스,053030,2020/12,11.75,16854191,1434886,11.24,16139838,1436312
(주)바이브컴퍼니,301300,2016/12,,,,,,
(주)바이브컴퍼니,301300,2017/12,,,,,,
(주)바이브컴퍼니,301300,2018/12,3.22,1484406,461564,,,
(주)바이브컴퍼니,301300,2019/12,-0.85,-344299,403374,,,
(주)바이브컴퍼니,301300,2020/12,-10.8,-3353299,310379,-10.8,-3353299,310379
(주)바이오니아,064550,2010/12,1.4,1728180,1232273,-0.5,-623487,1235793
(주)바이오니아,064550,2011/12,-0.97,-1332899,1371996,-3.43,-4701788,1372157
(주)바이오니아,064550,2012/12,-1.17,-2075621,1771585,-2.45,-4347243,1771585
(주)바이오니아,064550,2013/12,-2.93,-7104563,2425990,-1.5,-3646554,2425990
(주)바이오니아,064550,2014/12,-3.47,-9182721,2648417,-3.26,-8640504,2648417
(주)바이오니아,064550,2015/12,-0.53,-1200478,2283899,-1.6,-3651366,2283899
(주)바이오니아,064550,2016/12,-6.74,-12377726,1837251,-6.55,-12049065,1839615
(주)바이오니아,064550,2017/12,-4.8,-5169185,1076384,-5.88,-6329851,1076384
(주)바이오니아,064550,2018/12,-17.3,-12772649,738298,-15.68,-11578870,738298
(주)바이오니아,064550,2019/12,-15.24,-13957761,915845,-9.11,-8520877,935274
(주)바이오니아,064550,2020/12,48.4,95723338,1977874,52.65,105197069,1997883
(주)바이오다인,314930,2014/12,,,,,,
(주)바이오다인,314930,2015/12,,,,,,
(주)바이오다인,314930,2018/12,,475562,232059,,,
(주)바이오다인,314930,2019/12,-4.49,-1697825,378217,,,
(주)바이오다인,314930,2020/12,-3.1,-1826340,589504,,,
(주)바이오로그디바이스,208710,2014/12,,,,,,
(주)바이오로그디바이스,208710,2015/12,-5.41,-1064348,196581,20.95,5733833,273677
(주)바이오로그디바이스,208710,2016/12,12.81,1847099,144239,33.64,7826782,232675
(주)바이오로그디바이스,208710,2017/12,3.13,1812160,578994,9.96,6655824,668549
(주)바이오로그디바이스,208710,2018/12,1.18,1272077,1080708,6.72,7987320,1188226
(주)바이오로그디바이스,208710,2019/12,0.35,318590,917758,5.93,7047268,1188251
(주)바이오로그디바이스,208710,2020/12,2.3,3395506,1476409,-2.38,-4318362,1815588
(주)바이오빌,065940,2010/12,386.74,1008230,2607,386.74,1008230,2607
(주)바이오빌,065940,2011/12,-8.38,-2863105,341861,-8.69,-2971554,341861
(주)바이오빌,065940,2012/12,-1.16,-2205902,1902244,-0.77,-1457699,1902244
(주)바이오빌,065940,2013/12,-1.06,-2252117,2130769,-1.77,-3976779,2242069
(주)바이오빌,065940,2014/12,1.69,1072811,633484,-0.84,-671564,795919
(주)바이오빌,065940,2015/12,0.74,658822,890820,-2.13,-2008118,943848
(주)바이오빌,065940,2016/12,0.79,578399,728997,-2,-1642397,822540
(주)바이오빌,065940,2017/12,-0.9,-3036157,3370475,-2.33,-9935892,4258649
(주)바이오빌,065940,2018/12,-1.19,-8708076,7340137,-2.41,-28198350,11708397
(주)바이오빌,065940,2019/12,-2.72,-3999042,1469626,-8.31,-13746637,1653548
(주)바이오솔루션,086820,2010/12,,,,,,
(주)바이오솔루션,086820,2013/12,5.05,42338,8391,,,
(주)바이오솔루션,086820,2014/12,-34.08,-2735163,80252,,,
(주)바이오솔루션,086820,2015/12,-17.98,-3259477,181260,,,
(주)바이오솔루션,086820,2016/12,999999999,-3128089,0,,,
(주)바이오솔루션,086820,2017/12,999999999,-1814728,0,,,
(주)바이오솔루션,086820,2018/12,999999999,1083139,0,,,
(주)바이오솔루션,086820,2019/12,-35.51,-1867679,52601,,,
(주)바이오솔루션,086820,2020/12,-82.26,-3329875,40480,-82.26,-3329875,40480
(주)바이오스마트,038460,2010/12,999999999,4547522,0,-5.81,-10768460,1853721
(주)바이오스마트,038460,2011/12,999999999,3531802,0,1.9,3855673,2027640
(주)바이오스마트,038460,2012/12,6.52,9747899,1496098,4.1,7840382,1910763
(주)바이오스마트,038460,2013/12,4.04,4123425,1020080,2.08,2525423,1214510
(주)바이오스마트,038460,2014/12,3.09,2393463,773502,1.66,1563318,940762
(주)바이오스마트,038460,2015/12,14.7,4604596,313334,3.67,1799766,490238
(주)바이오스마트,038460,2016/12,9.81,5136673,523396,1.12,1028629,919046
(주)바이오스마트,038460,2017/12,7.59,8051051,1061436,2.74,4344942,1588351
(주)바이오스마트,038460,2018/12,20.77,9403997,452707,7.59,9572476,1260648
(주)바이오스마트,038460,2019/12,24.76,8137976,328654,1.96,3133545,1598015
(주)바이오스마트,038460,2020/12,62.77,5534482,88167,-0.98,-1189622,1219117
(주)바이오에프디엔씨,251120,2016/12,,692184,53441,,,
(주)바이오에프디엔씨,251120,2019/12,,2897789,73076,,,
(주)바이오에프디엔씨,251120,2020/12,41.98,2924747,69674,,,
(주)바이오인프라,199730,2014/12,,,,,,
(주)바이오인프라,199730,2015/12,,,,,,
(주)바이오인프라,199730,2016/12,,,,,,
(주)바이오인프라,199730,2019/12,,,,,,
(주)바이오인프라,199730,2020/12,,,,,,
(주)바이오톡스텍,086040,2010/12,2.37,2769509,1170145,2.37,2769509,1170145
(주)바이오톡스텍,086040,2011/12,7.67,5571389,726474,7.02,5097299,726474
(주)바이오톡스텍,086040,2012/12,1.67,916214,547698,0.47,255004,547698
(주)바이오톡스텍,086040,2013/12,-2.01,-906651,450772,-4.06,-1831130,450772
(주)바이오톡스텍,086040,2014/12,-6.77,-3582602,529259,-8.78,-4647334,529580
(주)바이오톡스텍,086040,2015/12,-7.83,-3941129,503621,-7.32,-3700247,505563
(주)바이오톡스텍,086040,2016/12,3.35,1624913,484656,4.52,2202347,486716
(주)바이오톡스텍,086040,2017/12,4.63,2238533,483156,4.47,2185545,488432
